DebugSize,DebugRVA,MajorImageVersion,MajorOSVersion,ExportRVA,ExportSize,IatVRA,MajorLinkerVersion,MinorLinkerVersion,NumberOfSections,SizeOfStackReserve,DllCharacteristics,ResourceSize,BitcoinAddresses,Label,Debug_Total,Version_Combined,Linker_Sum,Export_Ratio,Stack_to_Resource
0,0,3,4,0,0,0,6,0,3,1048576,0,3192,0,1,0,12,6,0.0,328.3983714375196
1,0,0,4,0,0,45056,1,0,4,1048576,0,8601,0,1,1,0,1,0.0,121.8990932341316
0,0,0,4,0,0,12288,6,0,4,1048576,0,100712,0,1,0,0,6,0.0,10.411525820897005
0,0,0,4,20848,104,4096,8,0,4,1048576,64,4848,0,1,0,0,8,0.00498824883687467,216.24582388121263
28,32768,0,13,45120,7945,53248,42,35,8,1048576,0,12838,0,1,32796,0,77,0.17608209037920258,81.67115818989018
0,0,10,7,254828,128,0,8,3,3,0,0,4600,0,1,0,70,11,0.0005022976191877691,0.0
0,0,0,5,0,0,57344,9,0,17,1048576,32768,696,0,1,0,0,9,0.0,1504.413199426112
0,0,0,4,18656,70,4096,8,0,4,1048576,0,6400,0,1,0,0,8,0.003751942970466849,163.8144039993751
0,0,0,4,0,0,8192,5,12,4,1048576,0,339044,0,1,0,0,17,0.0,3.0927340028609773
0,0,0,4,63136,68,49152,8,0,5,1048576,0,0,0,1,0,0,8,0.0010770229817698021,1048576.0
28,32768,0,13,107712,4924,86016,39,30,10,1048576,0,20348,0,1,32796,0,69,0.04571407351016126,51.52960833456189
0,0,0,5,94208,524,36940,11,0,10,1048576,0,5596,0,1,0,0,11,0.00556210128543982,187.34607825620867
0,0,0,5,0,4369,65536,10,0,4,1048576,32785,488524,0,1,0,0,10,4369.0,2.146412159050202
0,0,0,5,0,0,90112,9,0,4,1048576,32768,120676,0,1,0,0,9,0.0,8.689112258342517
0,0,10,8,280180,68,280028,5,5,3,0,0,1440,0,1,0,80,10,0.00024270025447835507,0.0
0,0,0,4,0,0,0,2,25,6,1048576,0,10752,0,1,0,0,27,0.0,97.51474007253789
28,4336,0,4,0,0,258440,8,0,5,1048576,0,976,0,1,4364,0,8,0.0,1073.2610030706244
0,0,0,5,0,0,49152,9,0,5,1048576,0,3840,0,1,0,0,9,0.0,272.9955740692528
0,0,0,4,0,0,278916,2,50,7,1048576,0,12940,0,1,0,0,52,0.0,81.02743219225717
0,0,0,5,0,0,0,10,0,3,1048576,32768,16684,0,1,0,0,10,0.0,62.845430026970334
0,0,0,4,0,0,32768,8,0,4,1048576,0,5416,0,1,0,0,8,0.0,193.57134945541813
0,0,6,7,344064,159,0,8,0,7,0,0,4528,0,1,0,42,8,0.0004621219827648845,0.0
0,0,0,4,118928,230,4096,8,0,4,1048576,64,92250,0,1,0,0,8,0.0019339269648277545,11.366554292094394
0,0,0,4,0,0,8192,5,12,4,1048576,0,21332,0,1,0,0,17,0.0,49.15276801200019
0,0,0,4,0,0,32768,7,0,4,1048576,0,175204,0,1,0,0,7,0.0,5.984852030478582
28,176128,0,4,176432,392,62060,8,0,9,1048576,64,2808,0,1,176156,0,8,0.002221806578134476,373.2915628337487
0,0,0,4,0,0,196608,6,0,6,1048576,0,4912,0,1,0,0,6,0.0,213.42886220232037
0,0,0,4,22576,104,4096,8,0,4,1048576,64,4848,0,1,0,0,8,0.004606457899632369,216.24582388121263
0,0,10,10,373752,148,0,6,0,3,0,0,708,0,1,0,100,6,0.00039598344361115495,0.0
0,0,0,5,0,0,0,9,0,4,4194304,32768,17152,0,1,0,0,9,0.0,244.52305719116188
0,0,0,5,0,0,32768,9,0,5,1048576,32768,61328,0,1,0,0,9,0.0,17.09755580557322
0,0,0,4,0,0,8192,6,0,3,1048576,0,2700,0,1,0,0,6,0.0,388.217697149204
0,0,0,4,0,0,8192,5,12,4,1048576,0,3300912,0,1,0,0,17,0.0,0.3176624164284245
0,0,1,4,0,0,4096,6,0,3,1048576,0,2444,0,1,0,4,6,0.0,428.86543967280164
28,173056,0,5,192672,51,172032,9,0,4,1048576,33024,142128,0,1,173084,0,9,0.0002646971812345269,7.377635809722154
0,0,0,5,0,0,0,10,0,4,1048576,32768,3134,0,1,0,0,10,0.0,334.47400318979265
0,0,0,5,0,0,0,35,43,3,1048576,0,0,0,1,0,0,78,0.0,1048576.0
28,115232,0,5,0,0,114688,9,0,7,1048576,33088,49328,0,1,115260,0,9,0.0,21.256786069046605
0,0,6,4,0,0,28672,6,0,5,1048576,34112,3072,0,1,0,24,6,0.0,341.22225837943375
0,0,5,5,473584,144,348160,11,0,5,1048576,64,16,0,1,0,25,11,0.00030406368444946524,61680.94117647059
0,0,6,7,297200,112,0,5,0,3,0,0,2084,0,1,0,42,5,0.0003768493376536418,0.0
0,0,0,4,0,0,8192,5,12,4,1048576,0,49440,0,1,0,0,17,0.0,21.208632511478328
0,0,1,4,0,0,0,4,20,3,1048576,0,0,0,1,0,4,24,0.0,1048576.0
0,0,0,5,0,0,204800,9,0,4,1048576,32768,125468,0,1,0,0,9,0.0,8.357251592026715
0,0,1,4,0,0,0,6,0,5,1048576,0,281204,0,1,0,4,6,0.0,3.728866840916769
0,0,9,5,0,0,0,8,0,8,1048576,0,11744,0,1,0,45,8,0.0,89.27850148999575
0,0,4,4,0,0,294912,5,12,4,1048576,0,16,0,1,0,16,17,0.0,61680.94117647059
0,0,0,4,28384,79,20480,8,0,6,1048576,64,7357,0,1,0,0,8,0.0027831601197815747,142.50829029627616
28,20656,0,4,28144,99,20480,8,0,6,1048576,64,7357,0,1,20684,0,8,0.003517498667614141,142.50829029627616
28,4656,0,4,131872,4236,155960,8,0,5,1048576,0,0,0,1,4684,0,8,0.03212181416969357,1048576.0
0,0,0,4,17776,70,4096,8,0,4,1048576,0,6400,0,1,0,0,8,0.003937672273161951,163.8144039993751
0,0,6,7,0,0,0,6,0,3,1048576,0,2868,0,1,0,42,6,0.0,365.4848379226211
0,0,0,4,0,0,8192,5,12,4,1048576,0,657896,0,1,0,0,17,0.0,1.5938300372246719
28,4656,5,5,0,0,4096,7,10,3,262144,33792,932804,0,1,4684,25,17,0.0,0.2810276531536602
28,4496,5,5,0,0,4096,7,10,4,262144,32768,920,0,1,4524,25,17,0.0,284.6297502714441
0,0,8,10,390520,128,0,5,0,3,0,0,1096,0,1,0,80,5,0.0003277672647565688,0.0
0,0,0,4,66400,94,57344,8,0,5,1048576,0,5256,0,1,0,0,8,0.0014156413307028508,199.46281148944266
28,32768,0,13,61504,8075,69632,42,35,8,1048576,0,16026,0,1,32796,0,77,0.13129013901308836,65.42559430960254
0,0,0,4,0,0,0,6,0,4,1048576,0,1068704,0,1,0,0,6,0.0,0.9811650549028965
0,0,0,4,131600,88,98304,8,0,5,1048576,0,0,0,1,0,0,8,0.0006686879279032835,1048576.0
0,0,9,6,0,0,0,5,2,5,1048576,0,3924,0,1,0,54,7,0.0,267.15312101910826
135,161040,0,4,0,0,87588,8,0,3,1048576,34112,704,0,1,161175,0,8,0.0,1487.3418439716313
0,0,0,4,0,0,12288,5,12,4,1048576,0,1156,0,1,0,0,17,0.0,906.2886776145203
0,0,5,5,0,0,487424,11,0,5,1048576,32832,480,0,1,0,25,11,0.0,2179.991683991684
0,0,0,5,0,0,274432,9,0,5,1048576,32768,6672,0,1,0,0,9,0.0,157.13711973625055
0,0,5,8,424756,64,0,9,0,3,0,0,2660,0,1,0,40,9,0.00015067438558987844,0.0
0,0,0,4,0,0,1408,6,0,4,1048576,0,8544,0,1,0,0,6,0.0,122.71222937390287
0,0,0,4,127088,70,4096,8,0,4,1048576,0,2328,0,1,0,0,8,0.0005507951120868053,450.225848003435
0,0,0,5,74244,132,137692,25,17,7,1048576,0,1658,0,1,0,0,42,0.0017778975015152537,632.0530440024111
0,0,0,4,0,0,8192,5,12,4,1048576,0,234036,0,1,0,0,17,0.0,4.480385580057854
28,4336,0,4,33328,4258,262584,8,0,5,1048576,0,7416,0,1,4364,0,8,0.12775660835908667,141.37467978967237
0,0,0,4,0,0,12288,7,10,5,1048576,0,1712,0,1,0,0,17,0.0,612.128429655575
0,0,0,5,0,0,425984,11,0,4,1048576,64,0,0,1,0,0,11,0.0,1048576.0
0,0,5,9,416664,68,0,8,0,3,0,0,2764,0,1,0,45,8,0.0001632006528026112,0.0
0,0,0,4,0,0,257,2,50,5,1048576,0,924,0,1,0,0,52,0.0,1133.5956756756757
0,0,0,4,0,0,8192,8,0,3,1048576,34112,2568,1,1,0,0,8,0.0,408.1650447644998
0,0,0,4,0,0,28308,8,0,3,1048576,1024,1964,0,1,0,0,8,0.0,533.6264631043257
0,0,0,4,19728,201,4096,8,0,3,1048576,0,0,0,1,0,0,8,0.0101880480510923,1048576.0
0,0,0,5,0,0,110592,9,0,4,1048576,32768,256684,0,1,0,0,9,0.0,4.085069248300446
0,0,0,4,0,0,0,8,0,5,1048576,256,302208,0,1,0,0,8,0.0,3.469704740758879
0,0,9,7,0,0,0,8,0,7,1048576,0,51028,0,1,0,63,8,0.0,20.548629210840893
0,0,0,4,18320,131,4096,8,0,4,1048576,0,984,0,1,0,0,8,0.007150264723541291,1064.5441624365483
0,0,6,9,344064,65,0,8,0,12,0,0,44640,0,1,0,54,8,0.00018891779169633645,0.0
0,0,8,10,416724,68,0,6,0,3,0,0,2820,0,1,0,80,6,0.00016317715519827223,0.0
0,0,0,4,0,0,54364,2,50,5,1048576,0,15708,0,1,0,0,52,0.0,66.75001591444395
0,0,0,4,0,0,16384,7,10,6,1048576,0,87796,0,1,0,0,17,0.0,11.943187124844812
0,0,0,4,0,0,37712,2,50,5,1048576,0,1564,0,1,0,0,52,0.0,670.0166134185304
0,0,6,8,395380,112,0,5,0,3,0,0,1908,0,1,0,48,5,0.00028327107271214347,0.0
0,0,0,4,0,0,8192,5,12,4,1048576,0,434172,0,1,0,0,17,0.0,2.415111027171197
0,0,0,4,15520,68,4096,0,0,4,1048576,0,23224,0,1,0,0,0,0.004381161007667032,45.14858988159311
0,0,0,4,0,0,403872,2,50,8,1048576,0,8368,0,1,0,0,52,0.0,125.29286653124626
0,0,0,4,0,0,12288,5,12,4,1048576,0,5748,0,1,0,0,17,0.0,182.3927639589494
0,0,6,7,420476,68,0,6,0,3,0,0,2480,0,1,0,42,6,0.00016172109294919818,0.0
0,0,15,4,0,0,4096,6,0,3,1048576,0,340828,0,1,0,60,6,0.0,3.0765457164736567
0,0,0,4,0,0,73728,6,0,4,1048576,0,26128,0,1,0,0,6,0.0,40.13073596387156
0,0,0,5,0,0,12288,9,0,4,1048576,0,19528,0,1,0,0,9,0.0,53.69327666547186
0,0,4,4,0,0,4096,6,0,3,1048576,0,8372,0,1,0,16,6,0.0,125.23301086826704
0,0,0,5,0,0,32768,9,0,4,1048576,32768,140060,0,1,0,0,9,0.0,7.486566567424194
0,0,0,5,0,0,106496,9,0,7,1048576,0,30496,0,1,0,0,9,0.0,34.382922910450205
0,0,0,5,0,0,32768,9,0,5,1048576,32768,175252,0,1,0,0,9,0.0,5.983212840864351
0,0,1,4,0,0,0,2,0,7,2097152,0,224768,0,1,0,4,2,0.0,9.330254616962304
0,0,0,4,17616,68,4096,0,0,4,1048576,0,21696,0,1,0,0,0,0.003859908043367202,48.328155966262614
0,0,0,4,68378,204,0,0,34,3,1048576,0,61848,0,1,0,0,34,0.0029833720879217304,16.953806852172224
0,0,6,4,0,0,28672,6,0,5,1048576,32768,1736,0,1,0,24,6,0.0,603.6706966033391
0,0,0,4,91840,126,77824,6,0,5,1048576,0,1056,0,1,0,0,6,0.0013719362811816073,992.0302743614002
0,0,0,5,0,0,0,10,0,4,1048576,32768,6648,0,1,0,0,10,0.0,157.7043164385622
0,0,0,5,0,0,40960,9,0,5,1048576,32768,59832,0,1,0,0,9,0.0,17.52504470776996
0,0,0,4,0,0,59204,2,50,3,1048576,0,0,0,1,0,0,52,0.0,1048576.0
0,0,1,4,0,0,4096,6,0,4,1048576,0,36032,0,1,0,4,6,0.0,29.100435711708712
0,0,0,5,0,0,32768,9,0,10,1048576,32768,568,0,1,0,0,9,0.0,1842.8400702987697
28,4096,10,5,0,0,73728,10,0,5,1048576,32832,54752,0,1,4124,50,10,0.0,19.151023688199732
0,0,1,4,256,0,0,6,0,5,1048576,0,534392,0,1,0,4,6,0.0,1.9621813908490569
0,0,0,4,0,0,0,2,25,8,1048576,0,46084,0,1,0,0,27,0.0,22.7530866876424
0,0,1,4,0,0,24576,4,0,5,1048576,0,2400,0,1,0,4,4,0.0,436.7246980424823
0,0,0,4,0,0,32768,8,0,5,1048576,0,32088,0,1,0,0,8,0.0,32.67711676898626
0,0,0,5,0,0,176128,9,0,5,1048576,32768,72872,0,1,0,0,9,0.0,14.389087865190126
0,0,0,4,0,0,20480,8,0,5,1048576,0,19088,0,1,0,0,8,0.0,54.93090261407093
0,0,10,7,402444,64,0,5,0,3,0,0,832,0,1,0,70,5,0.0001590279417063201,0.0
0,0,5,5,497216,144,372736,11,0,5,1048576,64,16,0,1,0,25,11,0.000289611980282251,61680.94117647059
28,24576,0,4,24896,337,541228,8,0,6,1048576,0,106656,0,1,24604,0,8,0.013535767361529501,9.831290960743317
0,0,0,4,0,0,0,2,25,3,1048576,0,536,0,1,0,0,27,0.0,1952.655493482309
0,0,0,5,0,0,323584,9,0,4,1048576,32768,240180,0,1,0,0,9,0.0,4.365774145332062
28,4640,0,4,37520,4403,57616,8,0,6,1048576,0,0,0,1,4668,0,8,0.11734761866687989,1048576.0
0,0,5,10,369772,172,0,8,0,3,0,0,816,0,1,0,50,8,0.0004651502408234241,0.0
0,0,5,10,0,0,0,5,0,3,1048576,0,1984,0,1,0,50,5,0.0,528.2498740554156
28,33376,0,5,0,0,65536,9,0,5,1048576,33088,35960,0,1,33404,0,9,0.0,29.158699702455436
0,0,0,5,0,0,98304,10,0,4,1048576,32768,3992,0,1,0,0,10,0.0,262.6035562233909
0,0,0,5,0,0,4096,9,0,4,1048576,1024,67800,0,1,0,0,9,0.0,15.465494609224052
0,0,0,5,0,0,0,9,0,5,1048576,33024,16396,0,1,0,0,9,0.0,63.949259010794655
28,106832,0,4,108736,68,106496,7,10,5,1048576,0,26712,0,1,106860,0,17,0.0006253621122524991,39.25339722232621
0,0,0,4,0,0,0,7,10,5,1048576,0,0,0,1,0,0,17,0.0,1048576.0
0,0,0,4,0,0,0,8,0,4,1048576,0,4444,1,1,0,0,8,0.0,235.90011248593925
0,0,5,4,0,0,0,6,0,3,1048576,0,2260,0,1,0,20,6,0.0,463.7664750110571
0,0,0,5,0,0,0,10,0,3,4194304,32768,422648,0,1,0,0,10,0.0,9.923846974676387
0,0,0,5,0,0,28672,9,0,9,1048576,0,576,0,1,0,0,9,0.0,1817.2894280762564
0,0,8,9,339968,64,0,8,0,11,0,0,42844,0,1,0,72,8,0.00018825245831237554,0.0
0,0,0,4,0,0,189164,2,50,11,1048576,0,49852,0,1,0,0,52,0.0,21.033358072733837
0,0,0,4,65536,115,0,5,0,9,1048576,0,24472,0,1,0,0,5,0.0017547339670720356,42.84623871205002
0,0,2,4,0,0,4096,6,0,3,1048576,0,71576,0,1,0,8,6,0.0,14.649622085306733
0,0,6,5,0,0,32768,9,0,6,1048576,33792,102920,0,1,0,30,9,0.0,10.188163737235355
56,53712,0,6,71536,292,53248,11,0,5,1048576,320,1280,0,1,53768,0,11,0.00408180382179851,818.5604996096799
1,0,0,1,0,131072,147456,165,0,4,1048576,0,7937,0,1,1,0,165,131072.0,132.09574200050392
0,0,3,4,0,0,344064,83,82,7,1048576,0,23936,0,1,0,12,165,0.0,43.80565651501859
0,0,5,5,396720,144,364544,11,0,5,1048576,64,16,0,1,0,25,11,0.0003629754915923281,61680.94117647059
28,78688,0,5,0,0,77824,9,0,7,1048576,34103,65392,0,1,78716,0,9,0.0,16.034988454421725
0,0,0,4,0,0,12288,5,12,4,1048576,0,87748,0,1,0,0,17,0.0,11.949720224731905
28,76172,0,5,0,0,361040,7,0,5,1048576,320,8513,0,1,76200,0,7,0.0,123.159032182288
0,0,0,4,0,0,40960,5,0,4,1048576,0,78564,0,1,0,0,5,0.0,13.346604722204544
28,24576,0,4,0,0,8192,8,0,4,1048576,34112,2584,0,1,24604,0,8,0.0,405.6386847195358
0,0,7,10,284452,68,0,9,3,3,0,0,5424,0,1,0,70,12,0.000239055309664514,0.0
28,156922,0,5,139264,150,139414,10,0,8,1048576,0,10352,0,1,156950,0,10,0.001077083258535885,101.28233362310442
28,4336,0,4,32272,4156,254420,8,0,5,1048576,0,9512,0,1,4364,0,8,0.12877637653766305,110.22558604015558
0,0,0,4,0,0,114688,7,0,4,1048576,0,12160,0,1,0,0,7,0.0,86.22448811775348
28,323616,0,4,0,4096,323584,8,0,6,1048576,0,2304,0,1,323644,0,8,4096.0,454.91366594360085
0,0,0,4,0,0,4596,2,50,8,1048576,0,49852,0,1,0,0,52,0.0,21.033358072733837
0,0,5,9,296804,68,0,7,3,3,0,0,1672,0,1,0,45,10,0.00022910665251596167,0.0
0,0,0,4,0,0,28672,6,0,6,1048576,0,101280,0,1,0,0,6,0.0,10.353136323693487
0,0,0,4,0,0,40960,6,0,4,1048576,0,18520,0,1,0,0,6,0.0,56.61551752065223
0,0,0,5,0,0,69632,9,0,9,1048576,32768,3840,0,1,0,0,9,0.0,272.9955740692528
0,0,0,4,0,0,192512,6,0,5,1048576,0,12280,0,1,0,0,6,0.0,85.38197215210488
0,0,0,4,0,0,16384,6,0,3,1048576,0,0,0,1,0,0,6,0.0,1048576.0
0,0,0,4,0,0,16384,7,10,6,1048576,0,106248,0,1,0,0,17,0.0,9.869043473350338
28,79120,0,5,0,0,69632,9,0,5,1048576,33088,35936,0,1,79148,0,9,0.0,29.178172913710103
0,0,0,5,0,0,159744,9,0,5,1048576,32768,175604,0,1,0,0,9,0.0,5.971219498305857
0,0,1,4,0,0,0,2,21,3,2097152,0,10820,0,1,0,4,23,0.0,193.80389982441548
0,0,0,4,0,0,41336,2,25,9,1048576,0,22948,0,1,0,0,27,0.0,45.691576975031595
0,0,0,1,0,0,0,2,55,5,1048576,0,0,0,1,0,0,57,0.0,1048576.0
0,0,0,5,0,0,0,2,25,3,1048576,0,13116,0,1,0,0,27,0.0,79.94023023557216
0,0,9,10,394372,132,0,6,0,3,0,0,856,0,1,0,90,6,0.0003347085119924538,0.0
0,0,0,4,0,0,41912,2,50,13,1048576,0,0,0,1,0,0,52,0.0,1048576.0
0,0,7,7,390524,116,0,7,0,3,0,0,1096,0,1,0,49,7,0.000297036041226554,0.0
0,0,0,4,0,0,12288,5,12,4,1048576,0,10124,0,1,0,0,17,0.0,103.56306172839506
28,94336,0,4,97888,77,94208,7,10,5,1048576,0,9808,0,1,94364,0,17,0.0007866052365434319,106.89937812213273
0,0,0,4,17024,110,4096,8,0,4,1048576,0,1720,0,1,0,0,8,0.0064610866372980915,609.2829750145264
0,0,8,7,272696,68,272528,8,4,3,0,0,2112,0,1,0,56,12,0.0002493610124057104,0.0
0,0,0,5,0,0,24576,9,0,5,1048576,0,368,0,1,0,0,9,0.0,2841.669376693767
0,0,0,4,0,0,286720,6,0,6,1048576,0,122880,0,1,0,0,6,0.0,8.533263889454025
0,0,0,4,0,0,8192,5,12,4,1048576,0,507108,0,1,0,0,17,0.0,2.0677526922219878
0,0,0,5,0,0,0,10,0,4,1048576,33792,11440,0,1,0,0,10,0.0,91.65072983130845
0,0,0,4,0,0,271636,2,50,6,1048576,0,9724,0,1,0,0,52,0.0,107.82272493573265
28,4160,0,4,21696,117,4096,8,0,4,1048576,64,1036,0,1,4188,0,8,0.005392450569203115,1011.1629701060752
0,0,0,4,17520,145,4096,8,0,6,1048576,64,964,0,1,0,0,8,0.008275783345699447,1086.6072538860103
0,0,0,5,0,0,237568,9,0,7,1048576,0,9760,0,1,0,0,9,0.0,107.42505890789879
28,4656,5,5,0,0,4096,7,10,3,262144,33792,584880,0,1,4684,25,17,0.0,0.44820057413388364
28,24576,0,4,24944,337,598352,8,0,6,1048576,0,134832,0,1,24604,0,8,0.013509721387051513,7.776849880963859
0,0,0,5,0,0,73728,10,0,5,1048576,32832,10956,0,1,0,0,10,0.0,95.69918773386875
0,0,0,4,35936,189,32768,6,0,6,1048576,0,2520,0,1,0,0,6,0.005259203606311044,415.9365331217771
0,0,0,4,17376,109,4096,8,0,4,1048576,0,920,0,1,0,0,8,0.006272659262243195,1138.5190010857764
0,0,0,4,0,0,0,5,12,6,1048576,0,2442,0,1,0,0,17,0.0,429.21653704461727
0,0,8,9,424996,64,0,8,0,3,0,0,2904,0,1,0,72,8,0.0001505892982773996,0.0
0,0,0,4,0,0,0,1,25,4,1048576,0,57705,0,1,0,0,26,0.0,18.171004748206425
0,0,7,8,379928,112,0,7,0,3,0,0,2780,0,1,0,56,7,0.00029479192164851855,0.0
0,0,0,5,0,0,32768,10,0,5,1048576,32832,110020,0,1,0,0,10,0.0,9.530689595622654
0,0,0,4,0,0,8192,5,12,4,1048576,0,596488,0,1,0,0,17,0.0,1.7579133898529562
0,0,0,5,17,17,36864,10,0,4,1048576,32768,32010,0,1,0,0,10,0.9444444444444444,32.756739870669456
0,0,0,4,0,0,0,2,25,8,1048576,0,53248,0,1,0,0,27,0.0,19.69193787676764
0,0,0,4,0,0,286720,6,0,4,1048576,0,24160,0,1,0,0,6,0.0,43.39952816522495
0,0,0,5,0,0,167936,9,0,8,1048576,0,632,0,1,0,0,9,0.0,1656.518167456556
0,0,5,7,356352,111,0,8,0,10,0,0,11380,0,1,0,35,8,0.00031148888882652877,0.0
0,0,0,4,77856,100,36864,8,0,8,1048576,64,92090,0,1,0,0,8,0.001284406026433076,11.386302678871985
0,0,8,5,342236,132,0,9,0,3,0,0,1952,0,1,0,40,9,0.0003856976305893284,0.0
0,0,0,5,0,0,94208,10,0,4,1048576,32768,16776,0,1,0,0,10,0.0,62.500804673064316
0,0,0,5,65536,258,62252,11,0,7,1048576,0,5804,0,1,0,0,11,0.0039367075087355236,180.63324720068906
28,24576,0,4,24944,337,598416,8,0,6,1048576,0,134832,0,1,24604,0,8,0.013509721387051513,7.776849880963859
0,0,0,4,0,0,8192,5,12,4,1048576,0,262628,0,1,0,0,17,0.0,3.992613153916742
28,122880,0,13,36864,4910,122908,41,34,11,1048576,0,2766,0,1,122908,0,75,0.13318866133188662,378.9577159378388
0,0,0,5,0,0,73728,9,0,4,1048576,32768,181324,0,1,0,0,9,0.0,5.782853991451813
0,0,0,5,0,0,4096,9,0,4,1048576,32768,1568,0,1,0,0,9,0.0,668.308476736775
0,0,5,5,442096,144,356352,11,0,5,1048576,64,16,0,1,0,25,11,0.0003257203735831729,61680.94117647059
28,4320,0,4,30000,4181,586112,8,0,5,1048576,0,14256,0,1,4348,0,8,0.13936202126595781,73.54815178508802
28,12644,0,5,0,0,12288,10,0,5,1048576,33088,18566,0,1,12672,0,10,0.0,56.475251790811654
0,0,0,4,0,0,0,5,12,4,1048576,0,4460,0,1,0,0,17,0.0,235.05402376148845
0,0,0,4,0,0,8192,5,12,4,1048576,0,2378040,0,1,0,0,17,0.0,0.44094109395086123
0,0,0,5,0,0,262144,9,0,4,1048576,0,0,0,1,0,0,9,0.0,1048576.0
28,4304,0,4,140224,4181,545432,8,0,5,1048576,0,17400,0,1,4332,0,8,0.029816366553752898,60.25952531463709
28,98960,0,5,0,0,98304,10,0,4,1048576,33024,1276,0,1,98988,0,10,0.0,821.1245105716523
0,0,0,5,0,0,77824,9,0,5,1048576,32768,84604,0,1,0,0,9,0.0,12.393782873352638
0,0,8,8,0,0,0,5,0,6,1048576,0,19948,0,1,0,64,5,0.0,52.56283522983608
0,0,0,4,0,0,36864,6,0,5,1048576,0,292680,0,1,0,0,6,0.0,3.5826582525001625
28,4336,0,4,30752,4181,610768,8,0,5,1048576,0,14256,0,1,4364,0,8,0.13595421584886028,73.54815178508802
0,0,5,5,321752,100,0,7,0,3,0,0,1956,0,1,0,25,7,0.00031079741292233486,0.0
0,0,0,14,32900,2113,32768,45,37,12,1048576,0,25392,0,1,0,0,82,0.06422297194614146,41.29389989367149
0,0,0,4,0,0,0,5,12,3,1048576,0,8240,0,1,0,0,17,0.0,127.23892731464628
0,0,6,4,0,0,28672,6,0,6,1048576,32768,21944,0,1,0,24,6,0.0,47.78200045568467
0,0,0,4,0,2415919104,0,2,0,16,1048576,0,31168,0,1,0,0,2,2415919104.0,33.6416311078315
28,164048,0,4,165424,185,163840,8,0,5,1048576,64,1272,0,1,164076,0,8,0.001118331570197975,823.7046347211312
0,0,0,4,15728,66,4096,8,0,4,1048576,0,148516,0,1,0,0,8,0.004196070951745184,7.060309594187871
0,0,0,4,19104,71,4096,7,10,5,1048576,0,102668,0,1,0,0,17,0.0037163046322952107,10.21317047989169
0,0,0,5,0,0,24576,9,0,5,1048576,32768,154920,0,1,0,0,9,0.0,6.768456180892197
0,0,6,7,253968,144,253756,9,5,3,0,0,3800,0,1,0,42,14,0.0005669983344423926,0.0
32,12686,0,4,28672,473,0,2,4,7,1048576,0,86600,0,1,12718,0,6,0.016496355456352665,12.108128081661874
0,0,0,5,0,0,0,8,0,3,1048576,0,4452,0,1,0,0,8,0.0,235.47630810689424
0,0,0,5,0,0,12288,9,0,7,1048576,0,27200,1,1,0,0,9,0.0,38.54917098636079
28,82256,0,4,84368,77,81920,7,10,5,1048576,0,3152,0,1,82284,0,17,0.000912657492680961,332.56454170631145
28,90112,0,4,0,0,8192,8,0,4,1048576,34112,194012,0,1,90140,0,8,0.0,5.404668759309943
28,73968,0,5,0,0,65536,9,0,5,1048576,32768,79664,0,1,73996,0,9,0.0,13.162317203288772
0,0,10,7,369964,176,0,9,0,3,0,0,1012,0,1,0,70,9,0.00047572067628018865,0.0
0,0,0,4,262296,68,0,5,12,3,1048576,0,0,0,1,0,0,17,0.0002592481042482377,1048576.0
0,0,0,5,0,0,73728,10,0,5,1048576,33088,1628,0,1,0,0,10,0.0,643.6930632289748
0,0,0,4,18464,131,4096,8,0,4,1048576,0,984,0,1,0,0,8,0.007094503113999459,1064.5441624365483
0,0,1,4,0,0,0,2,9,7,2097152,0,340992,0,1,0,4,11,0.0,6.15013211414897
0,0,0,4,0,0,4600,2,50,7,1048576,0,49852,0,1,0,0,52,0.0,21.033358072733837
28,57344,0,13,50432,4847,57372,40,31,10,1048576,0,2782,0,1,57372,0,71,0.09610770725517023,376.7790154509522
0,0,0,4,0,0,12288,6,0,4,1048576,0,863388,0,1,0,0,6,0.0,1.2144884866497025
0,0,0,4,183040,240,163840,8,0,9,1048576,64,29154,0,1,0,0,8,0.001311181647827536,35.96556336820442
0,0,0,4,0,0,184572,2,50,16,1048576,0,49852,0,1,0,0,52,0.0,21.033358072733837
0,0,0,4,0,0,591712,2,50,5,1048576,0,74192,0,1,0,0,52,0.0,14.133085331500276
28,4624,0,4,54416,4238,136608,8,0,6,1048576,64,2362,0,1,4652,0,8,0.0778800742415054,443.74777824798986
0,0,0,5,0,0,69632,9,0,5,1048576,32768,176036,0,1,0,0,9,0.0,5.956565949203861
0,0,0,4,66816,93,4096,8,0,4,1048576,0,100656,0,1,0,0,8,0.0013918613526497747,10.417318219299204
28,41248,0,4,0,0,40960,7,10,4,1048576,0,202048,0,1,41276,0,17,0.0,5.189711406638984
0,0,26403,4,0,0,0,2,25,8,1048576,0,24064,0,1,0,105612,27,0.0,43.57265738624559
28,10832,5,5,0,0,4096,7,0,3,1048576,32768,44409,0,1,10860,25,7,0.0,23.611258725512272
0,0,0,5,0,0,196608,9,0,8,1048576,32768,54960,0,1,0,0,9,0.0,19.078546605775003
0,0,0,5,0,0,307200,9,0,4,1048576,0,40992,0,1,0,0,9,0.0,25.579391603444492
0,0,0,4,116192,82,102400,8,0,7,1048576,64,109632,0,1,0,0,8,0.000705722375702495,9.564419472239198
